name,lat,lon,province,population,feature_code,geonameid
santurde de rioja,42.38994,-2.9804,La Rioja,329,PPL,3109480
santurdejo,42.37696,-2.95437,La Rioja,140,PPLA3,3109477
santurtzi,43.32842,-3.03248,Bizkaia,47129,PPLA3,3109481
sanxenxo,42.39996,-8.80698,Pontevedra,17604,PPLA3,3110610
sanzoles,41.43235,-5.5671,Zamora,571,PPLA3,3109427
sardon de duero,41.60847,-4.43397,Valladolid,671,PPLA3,3109389
sardon de los frailes,41.21373,-6.27101,Salamanca,84,PPLA3,3109387
sargentes de la lora,42.76917,-3.87278,Burgos,138,PPLA3,3109384
sariego,43.4,-5.53333,Asturias,1313,PPL,3109383
sariegos,42.65,-5.63333,Leon,4671,PPL,3109381
sarinena,41.79128,-0.15804,Huesca,4113,PPLA3,3109380
saro,43.2597,-3.83607,Cantabria,510,PPLA3,3109378
sarracin,42.25813,-3.68608,Burgos,270,PPLA3,3109376
sarral,41.44485,1.24806,Tarragona,1662,PPL,3109371
sarratella,40.31284,0.0315,Castello,101,PPLA3,3109374
sarreaus,42.08784,-7.60348,Ourense,1408,PPLA3,3109370
sarria,42.78148,-7.41431,Lugo,13524,PPLA3,3109369
sarria de ter,42.01667,2.83333,Girona,4790,PPLA3,3109364
sarries/sartze,42.84044,-1.10377,Navarra,67,ADM3,6359769
sarrion,40.14175,-0.81533,Teruel,1261,PPLA3,3109360
sarroca de bellera,42.4121,0.89846,Lleida,129,ADM3,6358931
sarroca de lleida,41.45,0.56667,Lleida,408,PPL,3109358
sartaguda,42.38333,-2.05709,Navarra,1378,PPLA3,3109353
sartajada,40.2132,-4.79427,Toledo,107,PPLA3,3109352
sasamon,42.41687,-4.04288,Burgos,1144,PPLA3,3109344
sastago,41.32166,-0.35075,Zaragoza,1067,PPLA3,3109336
sauca,41.03098,-2.52905,Guadalajara,53,PPLA3,3109328
saucedilla,39.85284,-5.67781,Caceres,857,PPLA3,2511014
"saucejo, el",37.07237,-5.09818,Sevilla,4484,PPL,2518113
saucelle,41.04769,-6.75328,Salamanca,383,PPLA3,3109325
sauquillo de cabezas,41.19422,-4.06884,Segovia,208,PPLA3,3109319
"saus, camallera i llampaies",42.1324,2.97742,Girona,807,PPL,3109315
"sauzal, el",28.46667,-16.41667,Santa Cruz de Tenerife,9037,PPL,2511012
savalla del comtat,41.53333,1.3,Tarragona,68,PPL,3109313
sax,38.53729,-0.81779,Alicante,10069,PPLA3,2511010
sayalonga,36.79819,-4.01325,Malaga,1564,PPLA3,2511009
sayaton,40.37635,-2.85253,Guadalajara,117,PPLA3,3109305
sebulcor,41.27091,-3.88398,Segovia,275,PPLA3,3109288
"seca, la",41.41364,-4.90552,Valladolid,1099,PPL,3118961
secastilla,42.18112,0.26736,Huesca,142,PPLA3,3109280
sedavi,39.43333,-0.38333,Valencia,10186,PPLA3,2510975
sedella,36.86232,-4.03314,Malaga,716,PPLA3,6559561
sediles,41.34613,-1.53177,Zaragoza,109,PPLA3,3109261
segart,39.68333,-0.36667,Valencia,188,PPLA3,2510974
segorbe,39.85,-0.48333,Castello,9291,PPLA3,2510972
segovia,40.94808,-4.11839,Segovia,54844,PPLA2,3109256
segura,43.00753,-2.254,Gipuzkoa,1477,PPLA3,3109242
segura de la sierra,38.29777,-2.65229,Jaen,1982,PPL,2510968
segura de leon,38.11667,-6.51667,Badajoz,2066,PPL,2510967
segura de los banos,40.94088,-0.95111,Teruel,40,PPLA3,3109240
segura de toro,40.22427,-5.94836,Caceres,191,PPLA3,3109239
segurilla,40.02386,-4.86418,Toledo,1321,PPLA3,3109238
seira,42.47696,0.43127,Huesca,149,PPLA3,3109226
selas,40.9515,-2.10203,Guadalajara,64,PPLA3,3109213
selaya,43.21376,-3.80563,Cantabria,2009,PPLA3,3109211
sella,38.60926,-0.27305,Alicante,626,PPLA3,2510965
sellent,39.03221,-0.58784,Valencia,415,PPLA3,2510963
selva,39.75504,2.90069,Illes Balears,3798,PPLA3,2510961
semillas,41.05857,-3.11945,Guadalajara,39,PPLA3,3109188
sempere,38.92014,-0.4814,Valencia,46,PPLA3,2510959
sena,41.71587,-0.04234,Huesca,490,PPL,3109186
sena de luna,42.92906,-5.95267,Leon,412,PPLA3,3109183
senan,41.46994,1.08541,Tarragona,47,PPLA3,3109180
sencelles,39.64598,2.89769,Illes Balears,3187,PPLA3,2511420
senes,37.20367,-2.34631,Almeria,307,PPL,10793915
senes de alcubierre,41.90731,-0.48906,Huesca,49,PPLA3,3109170
senija,38.72804,0.04176,Alicante,642,PPLA3,2510956
seno,40.81225,-0.33816,Teruel,39,PPLA3,3109164
senterada,42.32549,0.93641,Lleida,158,PPLA3,7577024
sentmenat,41.60862,2.13532,Barcelona,8521,PPL,3109165
senyera,39.06667,-0.5,Valencia,1193,PPLA3,2510957
sepulcro-hilario,40.69929,-6.18662,Salamanca,197,PPL,3109141
sepulveda,41.29695,-3.74221,Segovia,1232,PPLA3,3109139
sequera de fresno,41.3664,-3.54612,Segovia,52,PPLA3,3109132
"sequera de haza, la",41.56398,-3.81715,Burgos,44,PPL,3118949
sequeros,40.51295,-6.02495,Salamanca,230,PPLA3,3109131
serinya,42.17021,2.74392,Girona,1122,PPL,3109104
"serna del monte, la",41.03108,-3.62502,Madrid,104,PPL,3118941
"serna, la",42.41631,-4.66399,Palencia,113,PPL,3118946
seron,37.34485,-2.50913,Almeria,2328,PPLA3,2510944
seron de nagima,41.50651,-2.19882,Soria,169,ADM3,6361202
seros,41.46667,0.41667,Lleida,1907,PPLA3,3109099
serra,39.68333,-0.43333,Valencia,3356,PPLA3,2510940
serra de daro,42.02877,3.07222,Girona,208,PPLA3,3109088
serrada,41.45722,-4.86279,Valladolid,1221,PPLA3,3109091
"serrada, la",40.63169,-4.79284,Avila,114,PPL,3118940
serradilla,39.8292,-6.14034,Caceres,1684,PPLA3,2510936
serradilla del arroyo,40.52133,-6.36008,Salamanca,323,PPLA3,3109087
serradilla del llano,40.49996,-6.35701,Salamanca,182,PPLA3,3109086
serranillos,40.33625,-4.91165,Avila,278,PPLA3,3109079
serranillos del valle,40.20211,-3.88187,Madrid,3631,PPLA3,3109077
serrato,36.88541,-4.98147,Malaga,0,PPLA3,2510925
serrejon,39.81735,-5.80263,Caceres,449,PPLA3,2510923
ses salines,39.33831,3.05274,Illes Balears,5227,PPLA3,2510919
sesa,41.99484,-0.24511,Huesca,208,PPLA3,3109054
sesena,40.10473,-3.69793,Toledo,19109,PPLA3,3109050
sesma,42.47748,-2.08353,Navarra,1240,PPLA3,3109045
sestao,43.30975,-3.00716,Bizkaia,28831,PPLA3,3109041
sestrica,41.48595,-1.59501,Zaragoza,329,PPLA3,3109033
sesue,42.55131,0.47212,Huesca,120,PPLA3,3109032
setcases,42.37554,2.30179,Girona,187,PPL,3109029
setenil de las bodegas,36.8806,-5.17332,Cadiz,2927,ADM3,6356949
setiles,40.73419,-1.6172,Guadalajara,98,PPLA3,3109024
seva,41.83831,2.28007,Barcelona,3436,PPL,3109023
sevilla,37.38283,-5.97317,Sevilla,702355,PPLA,2510911
sevilla la nueva,40.34775,-4.02727,Madrid,8887,PPL,3109018
sevilleja de la jara,39.57488,-4.96387,Toledo,826,PPLA3,2510906
sidamon,41.63333,0.83333,Lleida,733,PPLA3,3109012
sienes,41.20096,-2.65332,Guadalajara,62,PPLA3,3109009
siero,43.39228,-5.66335,Asturias,51662,PPL,3113268
"sierpe, la",40.64584,-5.85656,Salamanca,46,PPL,3118918
sierra de fuentes,39.43997,-6.27242,Caceres,2056,PPL,2510896
sierra de luna,42.04818,-0.91025,Zaragoza,269,PPLA3,3108989
sierra de yeguas,37.1242,-4.86773,Malaga,3517,PPLA3,2510895
sierra engarceran,40.26929,-0.01892,Castello,1066,PPL,3108987
sierro,37.32237,-2.39844,Almeria,439,PPLA3,2510891
sietamo,42.12392,-0.28066,Huesca,697,PPLA3,3108980
siete aguas,39.46667,-0.91667,Valencia,1476,PPLA3,2510889
siete iglesias de trabancos,41.35223,-5.18488,Valladolid,547,PPLA3,3108974
sieteiglesias de tormes,40.74181,-5.57783,Salamanca,175,PPL,3108975
sigeres,40.79939,-4.93361,Avila,58,PPLA3,3108967
siguenza,41.06892,-2.64308,Guadalajara,4842,PPLA3,3108961
sigues,42.6303,-1.01212,Zaragoza,72,PPLA3,3108957
siles,38.38983,-2.5819,Jaen,2451,PPLA3,2510883
silla,39.36257,-0.41169,Valencia,19058,PPLA3,2510880
silleda,42.69605,-8.24653,Pontevedra,9074,PPLA3,3108950
"silos, los",28.3661,-16.81552,Santa Cruz de Tenerife,5119,PPL,2514452
sils,41.80842,2.74507,Girona,5702,PPLA3,3108945
simancas,41.59072,-4.82796,Valladolid,5360,PPLA3,3108917
simat de la valldigna,39.03333,-0.31667,Valencia,3705,PPLA3,2510870
sinarcas,39.73333,-1.23333,Valencia,1174,PPLA3,2510869
sineu,39.64254,3.01034,Illes Balears,3763,PPLA3,2510868
singra,40.65508,-1.31158,Teruel,76,PPLA3,3108907
sinlabajos,41.0765,-4.83242,Avila,148,PPLA3,3108906
siruela,38.97718,-5.04969,Badajoz,2124,PPLA3,2510864
sisamon,41.17124,-2.00386,Zaragoza,50,PPLA3,3108891
sisante,39.40849,-2.20173,Cuenca,1910,PPLA3,2510861
sitges,41.23506,1.81193,Barcelona,29039,PPLA3,3108877
siurana,42.20916,2.99392,Girona,170,PPLA3,3124962
soba,43.2,-3.58333,Cantabria,1319,ADM3,3108866
sober,42.46127,-7.5864,Lugo,2478,PPLA3,3108862
sobradiel,41.73875,-1.03765,Zaragoza,1110,PPLA3,3108855
sobradillo,40.91754,-6.79729,Salamanca,266,PPLA3,3108854
sobrado,43.03882,-8.02784,Coruna,2037,PPLA3,3108847
sobrado,42.51667,-6.85,Leon,363,PPLA3,3108849
sobremunt,42.03597,2.16502,Barcelona,92,PPL,3108832
sobrescobio,43.19441,-5.46648,Asturias,872,ADM3,6359968
socovos,38.33232,-1.98485,Albacete,1975,PPLA3,2510853
socuellamos,39.28581,-2.79205,Ciudad Real,13792,PPLA3,2510852
sojuela,42.36988,-2.54525,La Rioja,263,PPLA3,3108799
solana de avila,40.31667,-5.61667,Avila,140,PPL,3108788
solana de los barros,38.72527,-6.53899,Badajoz,2770,PPLA3,2510839
solana de rioalmar,40.73892,-5.01159,Avila,211,PPL,3108786
solana del pino,38.4672,-4.0752,Ciudad Real,405,PPL,2510838
"solana, la",38.94422,-3.2381,Ciudad Real,16201,PPL,2515284
solanillos del extremo,40.75088,-2.69799,Guadalajara,109,PPLA3,3108781
solarana,41.97168,-3.65876,Burgos,95,PPLA3,3108778
solera de gabaldon,39.75,-1.96667,Cuenca,27,PPL,2510824
soliedra,41.46932,-2.38164,Soria,34,PPLA3,3108764
solivella,41.45505,1.17824,Tarragona,633,PPL,3108760
sollana,39.2783,-0.38238,Valencia,5017,PPLA3,2510822
soller,39.76623,2.71521,Illes Balears,14150,PPLA3,2510821
solorzano,43.38233,-3.58785,Cantabria,1025,PPLA3,3108750
solosancho,40.55294,-4.90479,Avila,949,PPLA3,3108749
solsona,41.99395,1.51706,Lleida,9480,PPL,3108747
somiedo,43.0929,-6.25629,Asturias,1354,PPL,3113267
somolinos,41.24606,-3.06004,Guadalajara,35,PPLA3,3108729
somontin,37.39176,-2.38828,Almeria,525,PPLA3,2510815
somosierra,41.13269,-3.58237,Madrid,80,PPLA3,3108723
"somozas, as",43.53265,-7.91086,Coruna,1279,ADM3,6357349
son servera,39.62073,3.36008,Illes Balears,12165,PPLA3,2510799
sondika,43.3002,-2.92442,Bizkaia,4548,PPLA3,6691868
soneja,39.81667,-0.41667,Castello,1525,PPLA3,2510809
sonseca,39.67747,-3.97448,Toledo,11630,PPL,2510801
sopeira,42.31615,0.74632,Huesca,84,PPLA3,6324686
sopela,43.37891,-2.98313,Bizkaia,12912,PPLA3,3108702
soportujar,36.92863,-3.40542,Granada,298,PPLA3,2510794
sopuerta,43.26239,-3.15505,Bizkaia,2604,PPL,6363003
sora,42.11236,2.16083,Barcelona,180,PPLA3,3108688
soraluze / placencia de las armas,43.17287,-2.41304,Gipuzkoa,3981,PPL,3113352
sorbas,37.09761,-2.12349,Almeria,2742,PPLA3,2510793
sordillos,42.46197,-4.10726,Burgos,25,PPLA3,3108683
soria,41.76401,-2.46883,Soria,40147,PPLA2,3108681
soriguera,42.38247,1.13003,Lleida,444,ADM3,6358938
sorihuela,40.44378,-5.67818,Salamanca,312,PPLA3,3108679
sorihuela del guadalimar,38.24062,-3.0536,Jaen,1342,PPLA3,2510787
sorlada,42.61507,-2.21525,Navarra,63,PPLA3,3108678
sort,42.41319,1.13045,Lleida,2164,PPL,3108663
sorvilan,36.79505,-3.26769,Granada,577,PPLA3,2510785
sorzano,42.34307,-2.52872,La Rioja,254,PPLA3,3108662
sos del rey catolico,42.49686,-1.21514,Zaragoza,585,PPLA3,3108656
soses,41.53333,0.48333,Lleida,1881,PPL,3108655
sot de chera,39.63333,-0.9,Valencia,405,PPLA3,2510781
sot de ferrer,39.8,-0.4,Castello,447,PPLA3,2510780
sotalbo,40.5417,-4.84548,Avila,239,PPLA3,3108654
sotes,42.40001,-2.60342,La Rioja,290,PPL,11497070
sotillo,41.25846,-3.63729,Segovia,34,PPLA3,3108648
sotillo de la adrada,40.2912,-4.58385,Avila,4845,PPLA3,3108636
sotillo de la ribera,41.77717,-3.82525,Burgos,558,PPLA3,3108635
sotillo de las palomas,40.10359,-4.82736,Toledo,207,PPLA3,3108634
sotillo del rincon,41.9322,-2.60297,Soria,202,PPLA3,3108633
"sotillo, el",40.88151,-2.6359,Guadalajara,50,PPL,3123258
soto de cerrato,41.95312,-4.42998,Palencia,190,PPLA3,3108613
soto de la vega,42.33227,-5.88225,Leon,1724,PPLA3,3108607
soto del barco,43.53288,-6.06984,Asturias,4048,PPLA3,3108606
soto del real,40.75257,-3.78019,Madrid,8480,PPL,3125107
soto en cameros,42.28591,-2.42597,La Rioja,141,PPLA3,3108594
soto y amio,42.77477,-5.88693,Leon,905,PPLA3,3108574
sotobanado y priorato,42.58987,-4.44185,Palencia,167,PPLA3,3108618
sotodosos,40.92149,-2.39211,Guadalajara,47,PPLA3,3108595
"sotonera, la",42.24049,-0.53258,Huesca,903,ADM3,6358450
sotorribas,40.28552,-2.18723,Cuenca,855,ADM3,6357593
sotosalbos,41.03537,-3.94115,Segovia,136,PPLA3,3108579
sotoserrano,40.43499,-6.03261,Salamanca,652,PPLA3,3108576
sotragero,42.40996,-3.71312,Burgos,286,PPLA3,3108573
sotresgudo,42.57935,-4.17725,Burgos,515,PPLA3,3108571
soutomaior,42.33333,-8.56667,Pontevedra,7265,PPL,3108587
suances,43.43341,-4.04338,Cantabria,8451,PPLA3,3108534
subirats,41.4,1.83333,Barcelona,3076,PPLA3,3108520
sudanell,41.55663,0.56708,Lleida,897,PPL,3108515
sueca,39.2026,-0.31114,Valencia,29091,PPLA3,2510764
suellacabras,41.85298,-2.22398,Soria,27,PPLA3,3108509
sueras/suera,39.95197,-0.35996,Castello,650,ADM3,6357058
sufli,37.33866,-2.38817,Almeria,260,PPLA3,2510762
sukarrieta,43.4,-2.7,Bizkaia,357,PPL,3114147
sumacarcer,39.1,-0.63333,Valencia,1259,PPLA3,2510758
sunbilla,43.16667,-1.66667,Navarra,665,PPLA3,3108497
sunyer,41.52268,0.59197,Lleida,313,PPLA3,3108493
suria,41.83333,1.75,Barcelona,6218,PPL,3108487
susinos del paramo,42.47108,-3.92555,Burgos,117,PPLA3,3108475
susqueda,41.97776,2.51652,Girona,105,PPLA3,3108474
tabanera de cerrato,42.02469,-4.12361,Palencia,119,PPLA3,3108464
tabanera de valdavia,42.64728,-4.69414,Palencia,33,PPLA3,3108462
tabanera la luenga,41.09647,-4.23937,Segovia,75,PPLA3,3108461
tabara,41.82458,-5.9642,Zamora,838,PPLA3,3108458
tabera de abajo,40.91021,-6.00227,Salamanca,99,PPLA3,3108450
tabernas,37.04992,-2.39084,Almeria,3682,PPLA3,2510746
taberno,37.4688,-2.07736,Almeria,1174,PPLA3,6941410
taboada,42.71688,-7.76296,Lugo,3221,PPL,3108424
taboadela,42.24234,-7.82719,Ourense,1642,PPLA3,3108422
tabuenca,41.695,-1.54335,Zaragoza,305,PPLA3,3108417
tacoronte,28.47688,-16.41016,Santa Cruz de Tenerife,23718,PPLA3,2510725
tafalla,42.52687,-1.67446,Navarra,11256,PPLA3,3108412
tagamanent,41.73747,2.2672,Barcelona,322,PPLA3,3108411
"taha, la",36.92867,-3.32769,Granada,778,ADM3,6357794
tahal,37.22797,-2.2847,Almeria,473,PPLA3,2510716
tajahuerce,41.73991,-2.15069,Soria,31,PPLA3,3108402
tajueco,41.53641,-2.84845,Soria,83,PPLA3,3108396
"tala, la",40.58944,-5.53719,Salamanca,100,PPL,3118801
talamanca,41.7374,1.97791,Barcelona,157,PPLA3,3108390
talamanca de jarama,40.74325,-3.50889,Madrid,3178,PPLA3,3108389
talamantes,41.73051,-1.67857,Zaragoza,68,PPLA3,3108388
talarn,42.18575,0.90068,Lleida,564,PPL,3108383
talarrubias,39.03697,-5.23423,Badajoz,3650,PPLA3,2510700
talavan,39.71715,-6.28146,Caceres,906,PPLA3,2510699
talavera,41.582,1.33849,Lleida,247,ADM3,6358944
talavera de la reina,39.96348,-4.83076,Toledo,88755,PPLA3,2510693
talavera la real,38.87794,-6.76856,Badajoz,5603,PPL,2510692
talaveruela de la vera,40.12186,-5.51835,Caceres,395,PPL,3108381
talayuela,39.98701,-5.60982,Caceres,8303,PPL,2510689
talayuelas,39.85,-1.28333,Cuenca,1028,PPLA3,2510687
tales,39.94844,-0.30719,Castello,902,PPLA3,2510686
taliga,38.52861,-7.01713,Badajoz,767,PPLA3,2510685
talveila,41.78379,-2.96653,Soria,140,PPL,3108371
tamajon,40.99914,-3.24743,Guadalajara,175,PPLA3,3108366
tamames,40.65725,-6.10536,Salamanca,918,PPLA3,3108363
tamara de campos,42.19565,-4.40543,Palencia,88,ADM3,6360119
tamarite de litera,41.8691,0.42214,Huesca,3464,PPL,3108360
tamariz de campos,41.97706,-5.02335,Valladolid,75,PPLA3,3108358
tamaron,42.27386,-3.99154,Burgos,46,PPLA3,3108357
tamurejo,38.98333,-4.93333,Badajoz,249,PPLA3,2510623
"tanque, el",28.32637,-16.80566,Santa Cruz de Tenerife,2848,PPL,2516788
tapia de casariego,43.57019,-6.94383,Asturias,4002,PPLA3,3108335
tapioles,41.85741,-5.49623,Zamora,180,PPLA3,3108331
taradell,41.87495,2.28662,Barcelona,6212,PPLA3,3108327
taragudo,40.82106,-3.0768,Guadalajara,43,PPLA3,3108324
taramundi,43.3602,-7.10828,Asturias,736,PPLA3,3108320
tarancon,40.00851,-3.00731,Cuenca,16081,PPLA3,3108317
taravilla,40.69743,-1.96817,Guadalajara,45,PPLA3,3108309
tarazona,41.90475,-1.72678,Zaragoza,10873,PPL,3108308
tarazona de guarena,41.17206,-5.25005,Salamanca,354,PPLA3,3108307
tarazona de la mancha,39.25,-1.91667,Albacete,6696,PPLA3,2510602
tarbena,38.69413,-0.10141,Alicante,809,PPL,2510601
tardaguila,41.11493,-5.57423,Salamanca,244,PPLA3,3108305
tardajos,42.34909,-3.817,Burgos,834,PPLA3,3108304
tardelcuende,41.59402,-2.64439,Soria,484,PPLA3,3108302
tardienta,41.97781,-0.53731,Huesca,952,PPLA3,3108299
tariego de cerrato,41.88998,-4.47328,Palencia,529,ADM3,6360120
tarifa,36.01393,-5.60695,Cadiz,17962,PPLA3,2510599
taroda,41.34798,-2.43318,Soria,56,PPLA3,3108291
tarragona,41.11905,1.24544,Tarragona,141542,PPLA2,3108288
tarrega,41.64704,1.13957,Lleida,16731,PPLA3,3108285
tarres,41.42935,1.02166,Lleida,99,ADM3,6358946
tarroja de segarra,41.73333,1.28333,Lleida,173,PPL,3108278
tartanedo,40.99347,-1.92459,Guadalajara,172,PPLA3,3108272
tauste,41.91804,-1.25343,Zaragoza,6838,PPLA3,3108269
tavernes blanques,39.50853,-0.36418,Valencia,9335,ADM3,6362102
tavernes de la valldigna,39.07195,-0.26623,Valencia,18138,PPLA3,2510743
tavernoles,41.95592,2.32533,Barcelona,312,PPL,3108447
tavertet,41.99572,2.41859,Barcelona,137,PPLA3,3108266
tazacorte,28.64186,-17.93394,Santa Cruz de Tenerife,4957,PPLA3,2510582
teba,36.98358,-4.91913,Malaga,4128,PPLA3,2510580
tebar,39.5,-2.16667,Cuenca,372,PPLA3,2510579
tegueste,28.52236,-16.34074,Santa Cruz de Tenerife,10904,PPLA3,2510574
teguise,29.06049,-13.56397,Las Palmas,21096,PPLA3,2510573
teia,41.49804,2.32206,Barcelona,6154,PPL,3108116
"teixeira, a",42.39098,-7.47345,Ourense,415,PPL,3118793
tejada,41.95249,-3.53514,Burgos,35,PPLA3,3108228
tejadillos,40.13333,-1.63333,Cuenca,139,PPLA3,3108222
tejado,41.58887,-2.26721,Soria,135,PPLA3,3108219
"tejado, el",40.44246,-5.53923,Salamanca,138,PPL,3123252
tejeda,27.99508,-15.61543,Las Palmas,2119,PPL,2510558
tejeda de tietar,40.0179,-5.86953,Caceres,873,PPLA3,3108211
tejeda y segoyuela,40.63155,-6.02311,Salamanca,103,PPLA3,3108207
telde,27.99243,-15.41915,Las Palmas,101300,PPLA3,2510542
tella-sin,42.57405,0.18241,Huesca,208,PPL,3108192
tembleque,39.69541,-3.50429,Toledo,2327,PPLA3,2510540
tendilla,40.54379,-2.95782,Guadalajara,400,PPLA3,3108172
tenebron,40.62449,-6.3545,Salamanca,174,PPLA3,3108169
teo,42.795,-8.548,Coruna,18454,PPLA3,3108165
teresa,39.90051,-0.65738,Castello,231,PPL,13308445
teresa de cofrentes,39.10563,-1.05105,Valencia,654,PPL,2510520
termens,41.71667,0.76667,Lleida,1383,PPLA3,3108155
teror,28.06062,-15.54909,Las Palmas,12830,PPLA3,2510508
terque,36.98393,-2.59679,Almeria,454,PPLA3,2510507
terrades,42.31032,2.83855,Girona,311,PPLA3,3108147
terradillos,40.83836,-5.5416,Salamanca,3371,PPLA3,3108144
terradillos de esgueva,41.81885,-3.84318,Burgos,104,PPLA3,3108143
terrassa,41.56667,2.01667,Barcelona,215678,PPL,3108286
terrateig,38.89453,-0.31993,Valencia,316,PPLA3,2510506
terrer,41.32811,-1.71329,Zaragoza,580,PPLA3,3108135
terriente,40.29741,-1.50399,Teruel,198,PPLA3,3108132
terrinches,38.61057,-2.84215,Ciudad Real,883,PPLA3,2510497
terroba,42.25809,-2.44375,La Rioja,37,PPLA3,3108131
teruel,40.3456,-1.10646,Teruel,35841,PPLA2,3108126
terzaga,40.69508,-1.90386,Guadalajara,20,PPLA3,3108124
teulada,38.7294,0.10383,Alicante,14578,PPLA3,2510488
teverga,43.15005,-6.11552,Asturias,1899,ADM3,6359973
tiana,41.48201,2.26702,Barcelona,8151,PPL,3108110
tias,28.96108,-13.64502,Las Palmas,20228,PPLA3,2510485
tibi,38.53072,-0.57776,Alicante,1761,PPLA3,2510484
tiebas-muruarte de reta,42.69389,-1.63969,Navarra,659,PPL,3108106
tiedra,41.65239,-5.26688,Valladolid,328,PPLA3,3108105
tielmes,40.24652,-3.31461,Madrid,2604,PPLA3,3108104
"tiemblo, el",40.41533,-4.50156,Avila,4461,PPL,3123246
tierga,41.6105,-1.58463,Zaragoza,170,ADM3,6362940
tierz,42.13356,-0.35489,Huesca,714,PPLA3,3108097
tierzo,40.74925,-1.93069,Guadalajara,40,PPLA3,3108096
tietar,40.02945,-5.48192,Caceres,0,PPLA3,11395799
tijarafe,28.7,-17.95,Santa Cruz de Tenerife,2765,PPLA3,2510468
tijola,37.34606,-2.43326,Almeria,3838,PPL,2510463
tinajas,40.32547,-2.58228,Cuenca,289,PPLA3,3108092
tinajo,29.06326,-13.67647,Las Palmas,5716,PPLA3,2510455
tineo,43.33765,-6.41452,Asturias,10652,PPLA3,3108087
tinieblas de la sierra,42.17286,-3.36286,Burgos,43,PPL,3108083
tinosillos,40.934,-4.72767,Avila,834,PPLA3,3108082
tirapu,42.6574,-1.70263,Navarra,53,PPLA3,3108071
tirgo,42.54587,-2.9494,La Rioja,229,PPLA3,3108069
tirig,40.42316,0.07792,Castello,550,PPL,3108068
tirvia,42.51667,1.25,Lleida,134,PPL,3108062
